waist_yaw_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint
0.0015705379539064119,0.2109937656773449,-0.34982729612800606,0.09998766324816606,0.7001480318902805,0.18900623432265512,0.34982729612800606,-0.09998766324816606,1.2998519681097194
6.123233995736766e-18,0.20000000000000007,-0.35,0.1,0.7,0.19999999999999996,0.35,-0.1,1.3
-0.0015705379539063997,0.1890062343226552,-0.34982729612800606,0.09998766324816606,0.7001480318902805,0.21099376567734482,0.34982729612800606,-0.09998766324816606,1.2998519681097194
-0.0031395259764656677,0.17802331816474035,-0.349309354949895,0.09995065603657316,0.7005919814715185,0.22197668183525968,0.349309354949895,-0.09995065603657316,1.2994080185284815
-0.004705415665925705,0.16706209033852007,-0.348446687611078,0.09988898749619701,0.701331410619076,0.23293790966147995,0.348446687611078,-0.09988898749619701,1.298668589380924
-0.006266661678215215,0.15613336825249352,-0.34724014546006726,0.09980267284282716,0.7023655896056566,0.2438666317475065,0.34724014546006726,-0.09980267284282716,1.2976344103943434
-0.007821723252011538,0.14524793723591925,-0.3456909192082982,0.0996917333733128,0.7036934978214586,0.25475206276408074,0.3456909192082982,-0.0996917333733128,1.2963065021785414
-0.009369065729286238,0.13441653989499636,-0.343800537755041,0.099556196460308,0.7053138247813935,0.26558346010500367,0.343800537755041,-0.099556196460308,1.2946861752186065
-0.010907162069827126,0.12364986551121014,-0.34157086667856157,0.09939609554551798,0.7072249714183758,0.27635013448878987,0.34157086667856157,-0.09939609554551798,1.2927750285816242
-0.01243449435824273,0.11295853949230092,-0.3390041063950209,0.0992114701314478,0.7094250516614107,0.2870414605076991,0.3390041063950209,-0.0992114701314478,1.2905749483385893
-0.013949555301961444,0.1023531128862699,-0.3361027899869301,0.09900236577165578,0.7119118942969171,0.2976468871137301,0.3361027899869301,-0.09900236577165578,1.2880881057030829
-0.015450849718747365,0.09184405196876846,-0.33286978070330375,0.09876883405951378,0.7146830451114539,0.3081559480312316,0.33286978070330375,-0.09876883405951378,1.2853169548885461
-0.016936896012264575,0.081441727914148,-0.32930826913397887,0.09851093261547739,0.7177357693137323,0.318558272085852,0.32930826913397887,-0.09851093261547739,1.2822642306862677
-0.018406227634233895,0.07115640656036273,-0.325421770060888,0.09822872507286888,0.7210670542335245,0.3288435934396373,0.325421770060888,-0.09822872507286888,1.2789329457664755
-0.01985739453173902,0.06099823827782688,-0.3212141189893934,0.09792228106217658,0.7246736122948056,0.3390017617221731,0.3212141189893934,-0.09792228106217658,1.2753263877051944
-0.021288964578253616,0.05097724795222472,-0.31668946836310685,0.09759167619387475,0.728551884260194,0.34902275204777533,0.31668946836310685,-0.09759167619387475,1.271448115739806
-0.022699524986977356,0.04110332509115855,-0.3118522834659287,0.09723699203976766,0.7326980427434897,0.3588966749088415,0.3118522834659287,-0.09723699203976766,1.2673019572565103
-0.02408768370508577,0.03138621406439965,-0.3067073380153522,0.09685831611286311,0.737107995986841,0.36861378593560035,0.3067073380153522,-0.09685831611286311,1.262892004013159
-0.02545207078751856,0.021835504487370094,-0.30125970945138025,0.09645574184577982,0.741777391898817,0.37816449551262993,0.30125970945138025,-0.09645574184577982,1.2582226081011831
-0.026791339748949823,0.01246062175735127,-0.2955147739257053,0.09602936856769431,0.7467016223493955,0.3875393782426487,0.2955147739257053,-0.09602936856769431,1.2532983776506046
-0.028104168892606515,0.0032708177517544457,-0.2894782009960967,0.09557930147983303,0.7518758277176314,0.3967291822482456,0.2894782009960967,-0.09557930147983303,1.2481241722823686
-0.029389262614623636,-0.00572483830236542,-0.28315594803123173,0.09510565162951537,0.7572949016875157,0.40572483830236544,0.28315594803123173,-0.09510565162951537,1.2427050983124843
-0.03064535268264883,-0.014517468778541792,-0.2765542543314916,0.09460853588275453,0.7629534962872928,0.4145174687785418,0.2765542543314916,-0.09460853588275453,1.2370465037127072
-0.031871199487434484,-0.02309839641204134,-0.2696796349715262,0.09408807689542255,0.7688460271672631,0.4230983964120414,0.2696796349715262,-0.09408807689542255,1.231153972832737
-0.03306559326618259,-0.03145915286327808,-0.26253887437066087,0.09354440308298674,0.774966679110862,0.4314591528632781,0.26253887437066087,-0.09354440308298674,1.225033320889138
-0.03422735529643442,-0.0395914870750409,-0.25513901959749413,0.09297764858882515,0.7813094117735764,0.4395914870750409,0.25513901959749413,-0.09297764858882515,1.2186905882264236
-0.035355339059327355,-0.04748737341529147,-0.24748737341529176,0.0923879532511287,0.7878679656440355,0.4474873734152915,0.24748737341529176,-0.0923879532511287,1.2121320343559645
-0.03644843137107058,-0.05513901959749401,-0.239591487075041,0.09177546256839812,0.7946358682213935,0.45513901959749403,0.239591487075041,-0.09177546256839812,1.2053641317786066
-0.03750555348152298,-0.0625388743706608,-0.23145915286327817,0.09114032766354453,0.8016064404029045,0.4625388743706608,0.23145915286327817,-0.09114032766354453,1.1983935595970956
-0.03852566213878947,-0.06967963497152624,-0.22309839641204132,0.09048270524660196,0.8087728030753931,0.46967963497152626,0.22309839641204132,-0.09048270524660196,1.1912271969246069
-0.039507750618784525,-0.0765542543314916,-0.21451746877854175,0.08980275757606157,0.8161278839041071,0.4765542543314916,0.21451746877854175,-0.08980275757606157,1.183872116095893
-0.04045084971874737,-0.08315594803123155,-0.20572483830236563,0.0891006524188368,0.823664424312258,0.4831559480312316,0.20572483830236563,-0.0891006524188368,1.176335575687742
-0.041354028713728085,-0.08947820099609655,-0.19672918224824582,0.08837656300886935,0.8313749866443607,0.48947820099609657,0.19672918224824582,-0.08837656300886935,1.1686250133556393
-0.042216396275100765,-0.09551477392570534,-0.1875393782426487,0.08763066800438635,0.8392519615063011,0.49551477392570537,0.1875393782426487,-0.08763066800438635,1.1607480384936988
-0.04303710135019719,-0.1012597094513803,-0.17816449551262986,0.08686315144381912,0.8472875752748886,0.5012597094513803,0.17816449551262986,-0.08686315144381912,1.1527124247251113
-0.04381533400219318,-0.1067073380153522,-0.16861378593560034,0.08607420270039437,0.8554738977694853,0.5067073380153522,0.16861378593560034,-0.08607420270039437,1.1445261022305147
-0.044550326209418394,-0.11185228346592868,-0.1588966749088414,0.08526401643540923,0.863802850078136,0.5118522834659287,0.1588966749088414,-0.08526401643540923,1.1361971499218642
-0.04524135262330099,-0.1166894683631069,-0.14902275204777524,0.0844327925502015,0.8722662125304783,0.5166894683631069,0.14902275204777524,-0.0844327925502015,1.1277337874695217
-0.04588773128419907,-0.12121411898939338,-0.1390017617221731,0.08358073613682702,0.8808556328095659,0.5212141189893934,0.1390017617221731,-0.08358073613682702,1.1191443671904342
-0.046488824294412576,-0.125421770060888,-0.12884359343963722,0.08270805742745618,0.8895626341945967,0.5254217700608881,0.12884359343963722,-0.08270805742745618,1.1104373658054034
-0.047044038447711274,-0.12930826913397886,-0.11855827208585197,0.08181497174250235,0.8983786239264125,0.5293082691339789,0.11855827208585197,-0.08181497174250235,1.1016213760735873
-0.04755282581475768,-0.13286978070330369,-0.10815594803123164,0.08090169943749476,0.9072949016875157,0.5328697807033037,0.10815594803123164,-0.08090169943749476,1.0927050983124842
-0.04801468428384715,-0.13610278998692998,-0.09764688711373036,0.07996846584870908,0.9163026681882311,0.53610278998693,0.09764688711373036,-0.07996846584870908,1.0836973318117689
-0.04842915805643156,-0.13900410639502087,-0.08704146050769905,0.07901550123756904,0.9253930338505436,0.5390041063950208,0.08704146050769905,-0.07901550123756904,1.0746069661494564
-0.048795838096937376,-0.14157086667856156,-0.07635013448878983,0.07804304073383297,0.9345570275810373,0.5415708666785616,0.07635013448878983,-0.07804304073383297,1.0654429724189627
-0.04911436253643444,-0.14380053775504104,-0.06558346010500361,0.07705132427757894,0.9437856056242826,0.543800537755041,0.06558346010500361,-0.07705132427757894,1.0562143943757174
-0.049384417029756884,-0.14569091920829813,-0.05475206276408086,0.07604059656000312,0.9530696604879306,0.5456909192082982,0.05475206276408086,-0.07604059656000312,1.0469303395120693
-0.04960573506572389,-0.1472401454600672,-0.0438666317475066,0.07501110696304597,0.9624000299307086,0.5472401454600673,0.0438666317475066,-0.07501110696304597,1.0375999700692915
-0.049778098230154,-0.148446687611078,-0.032937909661479886,0.07396310949786096,0.9717675060044458,0.5484466876110781,0.032937909661479886,-0.07396310949786096,1.0282324939955543
-0.04990133642141358,-0.149309354949895,-0.02197668183525962,0.07289686274214115,0.981162844141206,0.5493093549498951,0.02197668183525962,-0.07289686274214115,1.018837155858794
-0.04997532801828658,-0.14982729612800605,-0.010993765677344903,0.07181262977631889,0.9905767722765615,0.5498272961280061,0.010993765677344903,-0.07181262977631889,1.0094232277234385
-0.05,-0.14999999999999997,-6.429395695523604e-17,0.07071067811865477,0.9999999999999999,0.55,6.429395695523604e-17,-0.07071067811865477,1.0
-0.04997532801828658,-0.14982729612800605,0.010993765677344775,0.06959127965923144,1.0094232277234383,0.5498272961280061,-0.010993765677344775,-0.06959127965923144,0.9905767722765616
-0.04990133642141358,-0.149309354949895,0.02197668183525949,0.06845471059286888,1.0188371558587939,0.5493093549498951,-0.02197668183525949,-0.06845471059286888,0.9811628441412061
-0.049778098230154,-0.148446687611078,0.032937909661480066,0.06730125135097734,1.0282324939955543,0.5484466876110781,-0.032937909661480066,-0.06730125135097734,0.9717675060044457
-0.0496057350657239,-0.14724014546006725,0.04386663174750648,0.06613118653236519,1.0375999700692913,0.5472401454600673,-0.04386663174750648,-0.06613118653236519,0.9624000299307087
-0.04938441702975689,-0.1456909192082982,0.05475206276408073,0.06494480483301839,1.0469303395120693,0.5456909192082982,-0.05475206276408073,-0.06494480483301839,0.9530696604879308
-0.04911436253643444,-0.14380053775504104,0.06558346010500349,0.06374239897486898,1.0562143943757172,0.543800537755041,-0.06558346010500349,-0.06374239897486898,0.9437856056242827
-0.04879583809693738,-0.1415708666785616,0.0763501344887897,0.06252426563357054,1.0654429724189627,0.5415708666785617,-0.0763501344887897,-0.06252426563357054,0.9345570275810374
-0.048429158056431554,-0.13900410639502087,0.08704146050769922,0.06129070536529764,1.0746069661494564,0.5390041063950208,-0.08704146050769922,-0.06129070536529764,0.9253930338505435
-0.048014684283847156,-0.13610278998693004,0.09764688711373022,0.060042022532588404,1.0836973318117686,0.5361027899869301,-0.09764688711373022,-0.060042022532588404,0.9163026681882313
-0.047552825814757685,-0.13286978070330374,0.10815594803123152,0.05877852522924733,1.0927050983124842,0.5328697807033038,-0.10815594803123152,-0.05877852522924733,0.9072949016875158
-0.04704403844771128,-0.12930826913397891,0.11855827208585186,0.05750052520432787,1.1016213760735873,0.529308269133979,-0.11855827208585186,-0.05750052520432787,0.8983786239264127
-0.04648882429441258,-0.125421770060888,0.12884359343963708,0.056208337785213086,1.1104373658054032,0.5254217700608881,-0.12884359343963708,-0.056208337785213086,0.8895626341945968
-0.045887731284199075,-0.1212141189893935,0.13900176172217296,0.054902281799813206,1.119144367190434,0.5212141189893935,-0.13900176172217296,-0.054902281799813206,0.880855632809566
-0.045241352623301,-0.11668946836310695,0.14902275204777513,0.0535826794978997,1.1277337874695215,0.5166894683631069,-0.14902275204777513,-0.0535826794978997,0.8722662125304785
-0.04455032620941842,-0.1118522834659289,0.15889667490884102,0.05224985647159494,1.1361971499218637,0.5118522834659289,-0.15889667490884102,-0.05224985647159494,0.8638028500781363
-0.043815334002193174,-0.10670733801535215,0.1686137859356005,0.050904141575037115,1.1445261022305147,0.5067073380153522,-0.1686137859356005,-0.050904141575037115,0.8554738977694853
-0.04303710135019717,-0.10125970945138019,0.17816449551263003,0.04954586684324074,1.1527124247251115,0.5012597094513802,-0.17816449551263003,-0.04954586684324074,0.8472875752748885
-0.04221639627510075,-0.09551477392570523,0.18753937824264885,0.048175367410171525,1.160748038493699,0.49551477392570525,-0.18753937824264885,-0.048175367410171525,0.839251961506301
-0.04135402871372809,-0.0894782009960966,0.1967291822482457,0.04679298142605734,1.168625013355639,0.4894782009960966,-0.1967291822482457,-0.04679298142605734,0.8313749866443608
-0.04045084971874738,-0.08315594803123161,0.20572483830236551,0.04539904997395469,1.1763355756877418,0.48315594803123163,-0.20572483830236551,-0.04539904997395469,0.8236644243122582
-0.03950775061878453,-0.07655425433149171,0.21451746877854164,0.04399391698559153,1.183872116095893,0.47655425433149173,-0.21451746877854164,-0.04399391698559153,0.8161278839041072
-0.03852566213878948,-0.06967963497152635,0.22309839641204124,0.042577929156507294,1.1912271969246067,0.46967963497152637,-0.22309839641204124,-0.042577929156507294,0.8087728030753932
-0.037505553481523006,-0.06253887437066097,0.23145915286327792,0.04115143586051091,1.1983935595970954,0.462538874370661,-0.23145915286327792,-0.04115143586051091,0.8016064404029046
-0.03644843137107061,-0.05513901959749423,0.23959148707504077,0.03971478906347811,1.2053641317786064,0.45513901959749425,-0.23959148707504077,-0.03971478906347811,0.7946358682213936
-0.03535533905932742,-0.047487373415291884,0.24748737341529137,0.03826834323650903,1.212132034355964,0.4474873734152919,-0.24748737341529137,-0.03826834323650903,0.7878679656440359
-0.03422735529643445,-0.03959148707504109,0.2551390195974939,0.03681245526846782,1.2186905882264234,0.43959148707504114,-0.2551390195974939,-0.03681245526846782,0.7813094117735766
-0.03306559326618258,-0.03145915286327802,0.26253887437066087,0.035347484377925696,1.225033320889138,0.4314591528632781,-0.26253887437066087,-0.035347484377925696,0.774966679110862
-0.031871199487434484,-0.02309839641204134,0.26967963497152625,0.033873792024529135,1.2311539728327368,0.4230983964120414,-0.26967963497152625,-0.033873792024529135,0.7688460271672632
-0.030645352682648827,-0.014517468778541737,0.2765542543314916,0.03239174181981495,1.237046503712707,0.4145174687785418,-0.2765542543314916,-0.03239174181981495,0.7629534962872929
-0.02938926261462367,-0.005724838302365642,0.28315594803123156,0.030901699437494753,1.242705098312484,0.40572483830236566,-0.28315594803123156,-0.030901699437494753,0.7572949016875159
-0.028104168892606547,0.003270817751754196,0.28947820099609656,0.029404032523230417,1.2481241722823684,0.3967291822482458,-0.28947820099609656,-0.029404032523230417,0.7518758277176315
-0.026791339748949858,0.012460621757351048,0.29551477392570513,0.027899110603922958,1.2532983776506044,0.38753937824264895,-0.29551477392570513,-0.027899110603922958,0.7467016223493956
-0.0254520707875186,0.021835504487369817,0.3012597094513801,0.026387304996537325,1.258222608101183,0.3781644955126302,-0.3012597094513801,-0.026387304996537325,0.7417773918988171
-0.024087683705085808,0.0313862140643994,0.3067073380153521,0.024868988716485525,1.262892004013159,0.3686137859356006,-0.3067073380153521,-0.024868988716485525,0.7371079959868411
-0.02269952498697735,0.04110332509115858,0.3118522834659287,0.023344536385590555,1.2673019572565103,0.3588966749088415,-0.3118522834659287,-0.023344536385590555,0.7326980427434897
-0.02128896457825365,0.05097724795222447,0.31668946836310674,0.021814324139654277,1.2714481157398059,0.34902275204777555,-0.31668946836310674,-0.021814324139654277,0.7285518842601941
-0.019857394531739018,0.06099823827782691,0.3212141189893934,0.020278729535651234,1.2753263877051944,0.3390017617221731,-0.3212141189893934,-0.020278729535651234,0.7246736122948056
-0.018406227634233895,0.07115640656036276,0.325421770060888,0.01873813145857246,1.2789329457664755,0.32884359343963726,-0.325421770060888,-0.01873813145857246,0.7210670542335246
-0.01693689601226457,0.08144172791414803,0.32930826913397887,0.017192910027940957,1.2822642306862675,0.31855827208585197,-0.32930826913397887,-0.017192910027940957,0.7177357693137324
-0.015450849718747382,0.09184405196876835,0.3328697807033037,0.0156434465040231,1.285316954888546,0.3081559480312317,-0.3328697807033037,-0.0156434465040231,0.714683045111454
-0.013949555301961484,0.10235311288626964,0.33610278998693,0.014090123193758287,1.2880881057030829,0.2976468871137304,-0.33610278998693,-0.014090123193758287,0.7119118942969171
-0.012434494358242768,0.11295853949230064,0.3390041063950208,0.012533323356430454,1.2905749483385893,0.2870414605076994,-0.3390041063950208,-0.012533323356430454,0.7094250516614107
-0.010907162069827166,0.12364986551120985,0.3415708666785615,0.010973431109104564,1.2927750285816242,0.2763501344887902,-0.3415708666785615,-0.010973431109104564,0.7072249714183758
-0.009369065729286235,0.13441653989499636,0.34380053775504105,0.009410831331851437,1.2946861752186065,0.26558346010500367,-0.34380053775504105,-0.009410831331851437,0.7053138247813935
-0.007821723252011557,0.1452479372359191,0.34569091920829814,0.007845909572784507,1.2963065021785414,0.2547520627640809,-0.34569091920829814,-0.007845909572784507,0.7036934978214587
-0.006266661678215233,0.15613336825249338,0.3472401454600672,0.006279051952931359,1.2976344103943434,0.24386663174750664,-0.3472401454600672,-0.006279051952931359,0.7023655896056566
-0.004705415665925746,0.1670620903385198,0.348446687611078,0.004710645070964296,1.298668589380924,0.23293790966148023,-0.348446687611078,-0.004710645070964296,0.701331410619076
-0.0031395259764656633,0.17802331816474037,0.349309354949895,0.0031410759078128237,1.2994080185284815,0.22197668183525965,-0.349309354949895,-0.0031410759078128237,0.7005919814715185
-0.0015705379539064182,0.1890062343226551,0.34982729612800606,0.0015707317311820712,1.2998519681097194,0.21099376567734493,-0.34982729612800606,-0.0015707317311820712,0.7001480318902805
